CustomerID,Age,Gender,MaritalStatus,IncomeLevel,total_spent,avg_spent,std_spent,transaction_count,min_spent,max_spent,transaction_period_days,spent_books,spent_clothing,spent_electronics,spent_furniture,spent_groceries,total_interactions,resolved_interactions,resolution_rate,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
455,67,F,Married,High,565.79,188.59666666666666,210.09634559728383,3,14.78,422.07,228,0.0,14.78,0.0,422.07,128.94,2.0,2.0,1.0,2023-12-23,40,Website,0
221,19,F,Single,Low,1277.29,319.3225,194.31018970964956,4,32.53,463.74,111,386.79,0.0,394.23,496.27,0.0,1.0,1.0,1.0,2023-06-16,42,Mobile App,1
1,62,M,Single,Low,416.5,416.5,0.0,1,416.5,416.5,0,0.0,0.0,416.5,0.0,0.0,1.0,1.0,1.0,2023-10-21,34,Mobile App,0
128,18,F,Divorced,Medium,630.2,315.1,237.09290373184942,2,147.45,482.75,41,147.45,482.75,0.0,0.0,0.0,2.0,1.0,0.5,2023-07-07,23,Website,1
915,28,M,Divorced,High,1786.6,255.22857142857143,96.87025866738313,7,159.21,371.81,332,692.04,168.42,601.33,0.0,324.81,0.0,0.0,0.0,2023-06-22,31,Online Banking,0
851,18,M,Married,Medium,580.18,290.09,16.348308781032983,2,278.53,301.65,68,0.0,0.0,580.18,0.0,0.0,1.0,1.0,1.0,2023-01-29,39,Online Banking,0
162,60,F,Married,Medium,425.88,141.96,129.69287220198342,3,52.3,290.67,77,290.67,52.3,0.0,82.91,0.0,2.0,1.0,0.5,2023-06-11,6,Mobile App,0
29,38,F,Divorced,Medium,853.0699999999999,284.3566666666666,225.83984266141644,3,25.15,438.71,215,438.71,414.35999999999996,0.0,0.0,0.0,2.0,1.0,0.5,2023-09-02,34,Website,0
562,64,M,Married,Low,2160.95,240.10555555555553,130.74557804292186,9,46.83,412.33,291,439.1,351.1,46.83,779.8299999999999,544.09,0.0,0.0,0.0,2023-05-13,26,Online Banking,1
720,68,M,Widowed,High,1551.13,258.5216666666667,147.64861603369897,6,74.3,490.97,263,587.24,0.0,639.9000000000001,323.99,0.0,2.0,1.0,0.5,2023-01-30,24,Website,0
537,38,M,Divorced,High,2067.57,344.595,133.21812950946278,6,181.71,473.47,335,655.1800000000001,440.58,694.4300000000001,277.38,0.0,0.0,0.0,0.0,2023-05-27,9,Online Banking,1
430,56,M,Married,Medium,148.98,148.98,0.0,1,148.98,148.98,0,0.0,0.0,0.0,148.98,0.0,2.0,1.0,0.5,2023-07-02,47,Online Banking,0
928,23,F,Widowed,Low,2584.66,323.0825,95.69751657473368,8,186.24,450.33,249,579.07,460.11,1187.49,0.0,357.99,2.0,1.0,0.5,2023-05-21,40,Website,0
209,31,F,Divorced,High,1328.06,332.015,137.10350384533092,4,193.31,456.81,246,0.0,193.31,456.81,235.33,442.61,0.0,0.0,0.0,2023-10-12,12,Mobile App,0
397,57,F,Divorced,High,2322.98,258.1088888888889,103.18033211863157,9,75.32,388.15,312,312.73,75.32,0.0,648.78,1286.15,0.0,0.0,0.0,2023-05-10,10,Online Banking,0
858,33,M,Single,Medium,224.33,112.165,128.1348198188143,2,21.56,202.77,26,0.0,224.33,0.0,0.0,0.0,2.0,2.0,1.0,2023-08-08,9,Website,0
595,22,F,Widowed,Low,2270.36,283.795,182.4480817735751,8,27.78,480.46,253,0.0,0.0,163.2,840.1,1267.06,1.0,1.0,1.0,2023-04-23,48,Online Banking,0
490,58,F,Widowed,Low,2063.08,294.7257142857143,157.99159585846573,7,20.32,447.54,216,278.71,440.97,429.84,649.35,264.21,2.0,1.0,0.5,2023-02-28,40,Online Banking,0
597,68,M,Married,Medium,1726.8999999999999,246.7,197.41009641522052,7,15.18,453.89,287,0.0,827.75,0.0,436.73999999999995,462.40999999999997,1.0,0.0,0.0,2023-10-17,9,Website,0
768,21,F,Widowed,Low,1068.46,213.692,159.13643916463633,5,72.63,459.88,176,191.76,723.76,0.0,80.31,72.63,0.0,0.0,0.0,2023-08-22,40,Mobile App,0
864,19,M,Widowed,Medium,1537.15,219.59285714285716,140.10641761583537,7,41.2,427.48,335,285.0,41.2,636.89,146.58,427.48,0.0,0.0,0.0,2023-03-20,34,Website,0
195,42,F,Married,Medium,1711.71,285.285,63.170409132757726,6,208.97,362.75,151,570.15,0.0,511.27,0.0,630.29,2.0,1.0,0.5,2023-03-07,14,Website,0
228,65,F,Single,High,2185.36,364.2266666666667,106.52944394235178,6,238.01,497.61,178,1033.95,0.0,497.61,238.01,415.79,2.0,1.0,0.5,2023-10-16,32,Website,0
360,45,F,Widowed,Medium,1731.26,216.4075,138.78065959841604,8,56.36,452.61,311,0.0,483.45,335.76,137.03,775.02,2.0,2.0,1.0,2023-03-26,14,Online Banking,0
232,56,F,Single,Low,2082.19,260.27375,142.23814326056947,8,38.55,485.11,288,0.0,217.36,681.62,742.02,441.19000000000005,2.0,0.0,0.0,2023-09-08,32,Online Banking,0
554,27,M,Divorced,High,1822.54,303.75666666666666,107.89105480375407,6,184.93,483.2,187,710.5,280.76,184.93,274.42,371.93,1.0,1.0,1.0,2023-09-25,46,Mobile App,0
73,57,M,Single,Low,2254.22,250.46888888888887,121.23771633081479,9,102.27,451.24,310,0.0,1124.49,544.97,0.0,584.76,1.0,1.0,1.0,2023-10-27,24,Online Banking,1
969,34,F,Married,Medium,1296.96,324.24,208.0049220571475,4,15.67,460.77,250,449.84000000000003,0.0,386.35,0.0,460.77,1.0,0.0,0.0,2023-04-25,20,Online Banking,0
953,62,M,Divorced,Medium,2580.58,286.7311111111111,154.59610428827472,9,100.2,474.14,345,217.01,133.56,939.5699999999999,474.14,816.3000000000001,2.0,1.0,0.5,2023-10-21,43,Website,0
785,38,F,Widowed,Medium,1960.77,280.11,114.30656324113677,7,148.88,492.58,140,261.19,0.0,148.88,941.8299999999999,608.87,1.0,1.0,1.0,2023-10-08,33,Online Banking,0
832,36,F,Married,High,1463.62,292.724,155.4063254182403,5,81.79,462.27,259,184.58,383.15,0.0,0.0,895.89,0.0,0.0,0.0,2023-08-22,21,Website,0
886,33,F,Divorced,Low,2197.83,313.9757142857143,175.44693954366403,7,18.31,483.62,288,787.48,0.0,703.34,707.01,0.0,1.0,1.0,1.0,2023-08-21,7,Mobile App,0
605,44,M,Divorced,Low,1187.98,296.995,132.17251517114542,4,186.08,479.05,337,879.48,0.0,308.5,0.0,0.0,0.0,0.0,0.0,2023-01-13,17,Mobile App,1
965,25,F,Divorced,Low,213.98,213.98,0.0,1,213.98,213.98,0,0.0,0.0,213.98,0.0,0.0,1.0,0.0,0.0,2023-07-11,42,Mobile App,1
192,63,F,Divorced,Medium,1172.53,390.8433333333333,54.261165056910976,3,350.28,452.48,233,0.0,0.0,822.25,350.28,0.0,2.0,1.0,0.5,2023-07-07,12,Website,0
411,48,F,Single,Medium,87.02,87.02,0.0,1,87.02,87.02,0,0.0,87.02,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-20,48,Website,1
821,38,F,Divorced,Medium,304.95,152.475,38.1342687093905,2,125.51,179.44,210,0.0,0.0,179.44,125.51,0.0,1.0,1.0,1.0,2023-06-19,20,Mobile App,0
623,48,F,Single,High,1074.25,153.46428571428572,118.29596764854143,7,15.66,315.05,294,340.05,0.0,154.53,484.95000000000005,94.72,2.0,0.0,0.0,2023-04-12,41,Online Banking,0
825,36,F,Single,Low,1087.05,120.78333333333333,119.04993343131277,9,22.44,312.35,307,384.66,621.45,0.0,80.94,0.0,0.0,0.0,0.0,2023-11-11,21,Website,0
337,47,F,Divorced,Medium,608.06,304.03,212.8249990015271,2,153.54,454.52,104,0.0,0.0,0.0,0.0,608.06,0.0,0.0,0.0,2023-08-26,34,Website,0
646,64,M,Married,Medium,163.69,163.69,0.0,1,163.69,163.69,0,163.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-23,17,Website,1
34,33,M,Widowed,High,1886.4,209.60000000000002,109.65274095981368,9,51.23,383.48,348,269.06,999.12,264.13,354.09000000000003,0.0,2.0,1.0,0.5,2023-04-03,44,Online Banking,0
842,53,M,Divorced,Medium,2806.69,350.83625,81.01274431267854,8,191.11,421.85,323,669.13,608.1500000000001,0.0,0.0,1529.41,1.0,1.0,1.0,2023-03-29,12,Mobile App,0
996,54,F,Single,Low,227.25,227.25,0.0,1,227.25,227.25,0,227.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-29,38,Mobile App,0
383,22,M,Single,High,800.5600000000001,200.14000000000001,179.45841282406724,4,39.47,409.04,249,0.0,329.51,0.0,0.0,471.05,2.0,1.0,0.5,2023-08-21,7,Online Banking,0
522,52,M,Divorced,Low,2557.54,284.1711111111111,197.63828914486967,9,47.53,496.06,270,494.34,966.0899999999999,553.52,47.53,496.06,2.0,1.0,0.5,2023-09-15,28,Website,0
268,62,M,Divorced,Medium,1096.16,219.23200000000003,57.027024032470784,5,164.96,298.18,282,381.22,164.96,549.98,0.0,0.0,0.0,0.0,0.0,2023-12-19,26,Mobile App,0
408,36,F,Divorced,Medium,2101.4,300.2,143.57740873828305,7,94.2,471.3,251,0.0,374.64,605.69,301.42,819.65,2.0,1.0,0.5,2023-10-14,22,Online Banking,0
776,69,F,Married,Low,1647.73,329.546,100.36038028026796,5,210.71,459.53,303,736.27,403.36,0.0,508.1,0.0,2.0,1.0,0.5,2023-08-06,31,Mobile App,0
343,50,M,Divorced,Medium,924.63,308.21,89.72490624124386,3,231.49,406.87,152,0.0,406.87,231.49,0.0,286.27,2.0,2.0,1.0,2023-07-26,26,Online Banking,0
930,30,F,Divorced,High,809.61,404.805,54.9068415591354,2,365.98,443.63,98,0.0,0.0,0.0,0.0,809.61,0.0,0.0,0.0,2023-08-10,26,Website,0
13,24,F,Divorced,Low,392.02,130.67333333333332,66.38713755941984,3,54.17,173.13,66,164.72,54.17,173.13,0.0,0.0,1.0,1.0,1.0,2023-07-05,10,Mobile App,0
154,20,F,Divorced,High,1753.55,250.50714285714284,130.55113719845386,7,73.02,445.69,212,976.29,445.69,331.57,0.0,0.0,0.0,0.0,0.0,2023-04-19,26,Mobile App,0
450,41,M,Widowed,Low,1527.63,305.526,92.97885904871063,5,162.67,415.86,234,348.37,162.67,292.95,307.78,415.86,0.0,0.0,0.0,2023-09-08,8,Website,1
910,49,F,Single,Medium,797.14,199.285,114.17778782816441,4,54.02,328.02,288,382.03999999999996,0.0,0.0,182.07,233.03,0.0,0.0,0.0,2023-08-16,24,Online Banking,0
723,21,F,Divorced,Low,2143.56,306.22285714285715,97.16568799637825,7,157.71,453.19,266,359.73,1439.54,0.0,344.29,0.0,2.0,2.0,1.0,2023-06-02,13,Website,0
924,23,M,Single,High,760.13,380.065,156.37666465940495,2,269.49,490.64,126,0.0,269.49,0.0,490.64,0.0,1.0,0.0,0.0,2023-03-25,41,Website,1
926,37,M,Married,Medium,157.62,157.62,0.0,1,157.62,157.62,0,0.0,0.0,0.0,0.0,157.62,0.0,0.0,0.0,2023-05-03,22,Online Banking,1
30,69,M,Divorced,High,706.66,353.33,134.98668452851192,2,257.88,448.78,127,257.88,0.0,448.78,0.0,0.0,2.0,1.0,0.5,2023-07-12,38,Website,0
329,24,F,Divorced,Medium,2361.19,295.14875,114.47643668177807,8,156.87,440.65,294,766.49,440.65,0.0,483.55,670.5,1.0,0.0,0.0,2023-08-13,37,Online Banking,0
498,45,F,Single,Low,763.91,381.955,79.27374123882385,2,325.9,438.01,182,325.9,0.0,0.0,438.01,0.0,0.0,0.0,0.0,2023-06-28,5,Website,1
949,55,M,Widowed,Low,956.3,239.075,180.8396824999056,4,30.93,452.93,189,621.94,303.43,30.93,0.0,0.0,0.0,0.0,0.0,2023-06-12,42,Online Banking,0
947,27,F,Widowed,High,589.06,196.35333333333332,70.23040960533645,3,115.88,245.27,162,0.0,115.88,0.0,245.27,227.91,1.0,0.0,0.0,2023-05-06,31,Website,1
1000,34,M,Widowed,Low,1670.79,278.465,141.49758340692605,6,93.73,477.95,249,491.71000000000004,0.0,0.0,571.68,607.4,0.0,0.0,0.0,2023-08-13,22,Mobile App,0
629,56,M,Single,Medium,657.3699999999999,219.1233333333333,135.251266291053,3,98.71,365.46,23,464.16999999999996,0.0,0.0,0.0,193.2,2.0,1.0,0.5,2023-01-07,18,Online Banking,0
4,21,M,Widowed,Low,917.29,183.458,131.57823896830357,5,44.22,382.39,219,0.0,44.22,367.09,382.39,123.59,2.0,1.0,0.5,2023-08-25,2,Website,0
536,26,M,Married,Low,1639.36,409.84,68.26402224695916,4,345.65,491.76,173,0.0,362.3,491.76,785.3,0.0,1.0,0.0,0.0,2023-11-10,46,Mobile App,0
830,46,M,Married,High,395.99,197.995,260.02437664572915,2,14.13,381.86,43,0.0,381.86,0.0,0.0,14.13,0.0,0.0,0.0,2023-07-17,40,Website,0
679,20,F,Divorced,High,1700.3,242.9,157.6982191825048,7,51.39,495.28,349,0.0,495.28,154.83,413.29999999999995,636.89,2.0,1.0,0.5,2023-08-31,47,Website,0
53,41,F,Widowed,Low,1255.34,179.3342857142857,136.35939166496047,7,34.48,420.01,290,672.86,68.92,0.0,218.92,294.64,0.0,0.0,0.0,2023-10-02,20,Mobile App,0
9,39,M,Divorced,High,1317.24,263.448,184.73078944777993,5,44.26,472.21,279,0.0,798.17,96.67,0.0,422.4,1.0,1.0,1.0,2023-06-27,24,Website,0
728,35,F,Widowed,High,1552.44,310.488,119.84388728675319,5,173.97,470.47,284,0.0,325.74,470.47,582.26,173.97,1.0,0.0,0.0,2023-05-05,37,Website,0
588,53,F,Married,High,1726.51,215.81375,152.51294295777936,8,5.65,465.75,345,248.64,332.98999999999995,1144.88,0.0,0.0,2.0,1.0,0.5,2023-11-21,5,Mobile App,1
652,59,F,Single,Low,1245.86,249.17199999999997,103.18997175113479,5,99.66,340.08,269,0.0,99.66,0.0,806.12,340.08,2.0,0.0,0.0,2023-05-18,40,Website,0
982,53,M,Married,High,913.21,152.20166666666668,91.39736613637542,6,38.63,273.8,223,0.0,193.38,183.17,536.66,0.0,1.0,1.0,1.0,2023-06-20,4,Mobile App,1
682,56,M,Married,High,1084.11,216.82199999999997,199.26393632566834,5,11.67,443.31,310,394.83,443.31,33.83,200.47,11.67,1.0,1.0,1.0,2023-09-14,9,Mobile App,1
666,33,M,Single,Medium,474.38,474.38,0.0,1,474.38,474.38,0,0.0,474.38,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-22,41,Online Banking,0
293,19,M,Divorced,High,209.68,209.68,0.0,1,209.68,209.68,0,0.0,0.0,209.68,0.0,0.0,0.0,0.0,0.0,2023-01-26,18,Mobile App,0
110,49,M,Married,Medium,723.0,241.0,154.806634547748,3,65.04,356.25,107,65.04,301.71,356.25,0.0,0.0,2.0,2.0,1.0,2023-10-10,25,Website,1
251,43,F,Divorced,Medium,1968.79,281.2557142857143,63.15155497086429,7,204.24,374.07,323,626.4300000000001,295.09,204.24,591.47,251.56,1.0,1.0,1.0,2023-03-24,28,Website,1
407,59,F,Widowed,Low,2722.74,302.52666666666664,127.87701132338056,9,115.9,422.72,331,115.9,0.0,1575.75,533.89,497.20000000000005,1.0,0.0,0.0,2023-08-25,48,Mobile App,1
272,28,F,Divorced,Low,1170.04,146.255,140.67855507198976,8,7.11,377.43,245,388.65000000000003,24.07,101.13,0.0,656.19,2.0,0.0,0.0,2023-07-16,26,Online Banking,1
419,66,M,Widowed,Medium,1254.4299999999998,250.88599999999997,109.30522325122436,5,110.37,400.97,196,0.0,511.34000000000003,0.0,438.01,305.08,0.0,0.0,0.0,2023-02-07,37,Online Banking,1
439,26,F,Divorced,Medium,1373.54,196.22,196.2794554540371,7,21.73,463.0,281,304.44,0.0,944.34,0.0,124.75999999999999,2.0,0.0,0.0,2023-02-20,41,Online Banking,0
48,19,M,Divorced,Medium,1597.29,228.18428571428572,125.39075681739104,7,72.34,429.87,202,388.42999999999995,118.52,468.65999999999997,429.87,191.81,0.0,0.0,0.0,2023-06-12,34,Website,0
24,55,M,Widowed,Medium,1143.22,228.644,213.9140935749676,5,21.11,485.5,304,128.8,97.89,0.0,431.03,485.5,1.0,1.0,1.0,2023-10-04,12,Mobile App,0
673,24,F,Single,Medium,1779.5,222.4375,153.6749971066025,8,13.35,385.69,294,538.64,0.0,387.64000000000004,144.73,708.49,2.0,2.0,1.0,2023-07-02,13,Mobile App,0
454,62,F,Divorced,High,472.88,236.44,306.4317946950023,2,19.76,453.12,91,453.12,19.76,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-13,10,Online Banking,0
330,25,M,Widowed,Medium,2582.54,286.94888888888886,110.63891623705969,9,143.78,477.01,307,881.76,172.33,272.78,814.1899999999999,441.48,0.0,0.0,0.0,2023-09-18,17,Mobile App,0
971,65,M,Married,Low,283.95,141.975,81.0839345986614,2,84.64,199.31,152,199.31,0.0,84.64,0.0,0.0,0.0,0.0,0.0,2023-10-17,19,Mobile App,1
782,47,M,Single,Low,1042.79,208.558,116.62075038345448,5,18.26,308.14,244,308.14,18.26,519.3499999999999,197.04,0.0,1.0,0.0,0.0,2023-09-07,11,Mobile App,1
457,48,M,Divorced,Medium,1730.33,216.29125,170.07235102722774,8,6.51,477.15,281,454.78,477.15,366.66,431.74,0.0,2.0,0.0,0.0,2023-06-14,44,Website,0
312,47,M,Single,Medium,283.16,141.58,183.46592544666163,2,11.85,271.31,72,0.0,271.31,0.0,11.85,0.0,2.0,0.0,0.0,2023-06-23,29,Website,0
808,30,M,Divorced,High,1759.63,293.2716666666667,182.58098174965176,6,39.63,499.57,266,0.0,794.27,0.0,0.0,965.36,2.0,1.0,0.5,2023-08-18,20,Online Banking,0
177,37,F,Divorced,Medium,429.79,429.79,0.0,1,429.79,429.79,0,0.0,0.0,429.79,0.0,0.0,1.0,0.0,0.0,2023-03-05,28,Website,0
641,45,M,Single,Medium,1717.5700000000002,190.84111111111113,127.07577576434902,9,30.15,440.52,302,412.79,0.0,306.98,863.36,134.44,2.0,1.0,0.5,2023-06-15,7,Online Banking,1
617,58,F,Divorced,Low,2146.58,306.6542857142857,149.7871008973673,7,74.88,468.77,293,468.77,74.88,557.09,701.4200000000001,344.42,0.0,0.0,0.0,2023-01-22,2,Online Banking,1
396,22,M,Widowed,High,865.73,288.57666666666665,134.7844951518287,3,189.45,442.05,112,0.0,0.0,0.0,631.5,234.23,2.0,0.0,0.0,2023-05-07,1,Online Banking,1
735,54,F,Widowed,Low,2165.4900000000002,270.68625000000003,177.69617561102916,8,44.21,496.35,313,0.0,950.21,587.96,195.7,431.62,2.0,1.0,0.5,2023-10-05,28,Website,0
260,27,M,Single,Low,2395.72,299.465,156.5506893720278,8,73.27,467.01,240,454.65,226.61,132.46,1114.99,467.01,1.0,1.0,1.0,2023-08-24,32,Website,1
269,21,F,Widowed,Medium,2123.87,235.98555555555555,158.58903336226555,9,20.92,495.06,261,1019.48,196.16,488.2,420.03,0.0,2.0,1.0,0.5,2023-06-16,1,Mobile App,0
619,28,M,Widowed,High,244.19,244.19,0.0,1,244.19,244.19,0,0.0,0.0,0.0,0.0,244.19,1.0,0.0,0.0,2023-04-27,31,Online Banking,1
215,58,F,Divorced,Medium,1343.7,223.95000000000002,174.55588549229725,6,6.79,452.15,249,862.72,257.19,0.0,6.79,217.0,2.0,0.0,0.0,2023-11-07,42,Online Banking,0
676,46,M,Single,High,923.55,184.70999999999998,96.4928176083588,5,55.19,304.15,335,175.66,304.15,388.54999999999995,0.0,55.19,0.0,0.0,0.0,2023-11-16,45,Mobile App,0
121,52,M,Divorced,Medium,1073.01,214.602,190.052139872194,5,27.84,492.28,277,492.28,325.01,0.0,137.39,118.33,2.0,1.0,0.5,2023-09-09,38,Mobile App,0
301,43,F,Widowed,Low,1298.95,216.49166666666667,145.8502746540666,6,19.9,410.42,244,607.4200000000001,126.61,154.5,0.0,410.42,1.0,1.0,1.0,2023-10-02,34,Online Banking,0
290,23,M,Widowed,High,403.33,403.33,0.0,1,403.33,403.33,0,0.0,0.0,403.33,0.0,0.0,1.0,0.0,0.0,2023-09-15,9,Mobile App,0
347,61,M,Divorced,Medium,1974.45,219.38333333333333,155.29413688224034,9,44.91,441.99,299,57.78,655.89,44.91,807.29,408.58,2.0,1.0,0.5,2023-07-20,33,Mobile App,0
655,26,F,Married,Medium,2097.25,233.02777777777777,129.7641267625396,9,40.82,392.59,215,512.45,581.67,317.35,123.63,562.15,2.0,0.0,0.0,2023-01-31,26,Mobile App,0
769,66,M,Single,High,1257.45,251.49,104.77824559516158,5,151.61,379.53,141,0.0,0.0,151.61,726.31,379.53,2.0,1.0,0.5,2023-05-26,10,Mobile App,0
377,60,F,Single,Medium,2366.3,295.7875,146.10393910305282,8,68.59,479.59,358,605.62,0.0,387.48,189.16,1184.04,2.0,1.0,0.5,2023-05-11,10,Online Banking,0
65,35,F,Divorced,Low,1359.8899999999999,271.97799999999995,156.60055130809724,5,118.54,462.37,127,0.0,0.0,613.47,462.37,284.05,0.0,0.0,0.0,2023-09-25,27,Mobile App,0
795,66,F,Married,Medium,993.04,248.26,192.86823706008894,4,21.2,492.61,137,492.61,479.23,21.2,0.0,0.0,1.0,1.0,1.0,2023-12-31,48,Online Banking,0
33,23,M,Divorced,High,689.0,344.5,17.027131290972093,2,332.46,356.54,92,0.0,356.54,0.0,0.0,332.46,1.0,1.0,1.0,2023-05-19,24,Mobile App,1
500,53,M,Divorced,Medium,2429.2200000000003,269.91333333333336,168.83393320064542,9,28.92,475.94,232,285.66,969.12,54.28,680.9200000000001,439.24,0.0,0.0,0.0,2023-11-22,46,Online Banking,0
896,62,F,Widowed,Medium,1403.03,175.37875,132.00081714438633,8,27.47,391.16,291,145.58,725.91,27.47,504.07,0.0,1.0,1.0,1.0,2023-11-22,42,Online Banking,0
37,36,F,Married,Medium,3166.88,351.8755555555556,144.519362553181,9,95.14,495.59,335,495.59,1536.38,0.0,1039.77,95.14,1.0,1.0,1.0,2023-08-28,3,Online Banking,0
256,47,F,Widowed,Medium,208.67,208.67,0.0,1,208.67,208.67,0,0.0,0.0,0.0,0.0,208.67,2.0,1.0,0.5,2023-08-26,28,Mobile App,0
929,46,F,Single,Medium,358.27,358.27,0.0,1,358.27,358.27,0,0.0,0.0,0.0,0.0,358.27,0.0,0.0,0.0,2023-02-16,49,Online Banking,0
988,31,F,Widowed,High,2543.12,282.56888888888886,165.18017279961632,9,39.42,471.57,328,266.11,1346.9899999999998,39.42,385.45,505.15,2.0,0.0,0.0,2023-02-14,31,Website,0
241,38,F,Divorced,Medium,2185.9300000000003,242.88111111111115,138.6083112086397,9,27.6,444.16,265,341.77000000000004,1181.95,536.25,0.0,125.96,1.0,1.0,1.0,2023-12-19,1,Mobile App,0
56,68,F,Married,Low,1443.46,288.692,126.6637427206381,5,138.07,462.05,212,588.02,255.32,462.05,0.0,138.07,0.0,0.0,0.0,2023-08-20,14,Mobile App,0
370,35,F,Married,High,1239.81,206.635,132.3180502803756,6,63.85,373.3,328,560.49,156.09,0.0,86.08,437.15000000000003,2.0,1.0,0.5,2023-06-22,47,Online Banking,0
837,18,F,Single,Medium,1600.01,228.57285714285715,144.30799385507441,7,70.87,387.2,282,0.0,690.8599999999999,70.87,347.93,490.35,0.0,0.0,0.0,2023-08-26,13,Website,0
689,39,F,Divorced,Low,897.51,224.3775,184.3257714618333,4,94.88,494.48,294,0.0,0.0,120.03,589.36,188.12,0.0,0.0,0.0,2023-01-24,11,Mobile App,0
418,60,M,Married,High,1282.72,427.5733333333333,100.95943360247887,3,311.06,489.19,229,482.47,0.0,800.25,0.0,0.0,2.0,1.0,0.5,2023-09-20,23,Online Banking,0
975,41,M,Married,High,1892.1799999999998,270.31142857142856,99.81740219496992,7,117.14,415.87,257,0.0,117.14,598.3199999999999,760.85,415.87,0.0,0.0,0.0,2023-09-14,19,Mobile App,1
249,45,F,Widowed,Low,356.39,356.39,0.0,1,356.39,356.39,0,356.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-02-06,40,Website,0
979,44,F,Widowed,Low,1711.28,244.46857142857144,97.52606018027035,7,82.67,365.35,215,667.11,365.35,0.0,215.59,463.23,1.0,1.0,1.0,2023-05-18,6,Website,1
270,49,M,Single,High,734.74,244.91333333333333,213.16529087385058,3,58.28,477.21,288,477.21,0.0,0.0,257.53,0.0,1.0,0.0,0.0,2023-04-12,42,Mobile App,0
145,32,F,Married,High,1768.7,353.74,164.96436403053843,5,75.7,484.18,264,1429.54,0.0,0.0,339.16,0.0,2.0,0.0,0.0,2023-10-11,16,Online Banking,0
674,38,M,Single,Medium,2314.49,257.16555555555556,139.92489656161183,9,86.53,446.98,226,634.37,89.75,428.74,446.98,714.65,2.0,1.0,0.5,2023-01-23,44,Online Banking,1
456,41,M,Divorced,High,2402.0,266.8888888888889,200.79375764976137,9,12.3,483.02,297,836.4100000000001,231.29,911.95,0.0,422.35,1.0,0.0,0.0,2023-11-22,34,Mobile App,0
964,64,M,Divorced,Low,2348.82,260.98,152.91206696987652,9,54.1,493.11,269,840.02,423.11,698.48,387.21,0.0,2.0,1.0,0.5,2023-03-13,9,Online Banking,0
173,31,F,Married,Low,606.09,202.03,80.7896701317687,3,109.41,257.99,140,367.4,0.0,238.69,0.0,0.0,1.0,1.0,1.0,2023-10-22,41,Mobile App,0
531,27,F,Divorced,High,2008.12,223.12444444444444,118.0182566503072,9,77.95,428.38,270,77.95,1060.58,0.0,545.59,324.0,1.0,0.0,0.0,2023-11-09,12,Online Banking,1
133,20,M,Widowed,Medium,896.27,224.0675,153.2701178475439,4,75.54,376.77,237,0.0,0.0,409.52000000000004,0.0,486.75,1.0,1.0,1.0,2023-04-13,38,Mobile App,0
148,54,F,Married,Medium,13.04,13.04,0.0,1,13.04,13.04,0,0.0,0.0,0.0,0.0,13.04,2.0,1.0,0.5,2023-03-09,29,Website,0
131,61,F,Divorced,Low,2726.7,340.8375,94.86169944413061,8,182.65,450.67,190,526.71,297.13,1027.04,450.67,425.15,1.0,1.0,1.0,2023-09-24,11,Website,0
815,44,M,Single,Medium,493.38,246.69,323.28922035848956,2,18.09,475.29,324,0.0,0.0,0.0,475.29,18.09,0.0,0.0,0.0,2023-08-21,44,Online Banking,0
416,19,M,Divorced,High,1442.26,288.452,153.47063487846785,5,75.03,435.0,254,753.44,193.74,0.0,75.03,420.05,2.0,0.0,0.0,2023-04-23,16,Online Banking,0
686,27,M,Married,Low,1019.6700000000001,254.91750000000002,212.7669304465961,4,21.54,452.08,248,452.08,439.16,0.0,0.0,128.43,0.0,0.0,0.0,2023-07-29,47,Website,0
479,21,F,Widowed,Low,1184.28,236.856,169.09627651134133,5,48.21,480.06,275,133.62,0.0,678.8199999999999,48.21,323.63,2.0,1.0,0.5,2023-09-03,11,Website,0
966,40,F,Single,Medium,2097.75,299.67857142857144,108.1471216181259,7,170.62,444.27,322,0.0,479.64,444.27,0.0,1173.84,0.0,0.0,0.0,2023-05-16,4,Mobile App,1
685,63,F,Divorced,Medium,534.74,267.37,306.8843430349616,2,50.37,484.37,63,0.0,50.37,0.0,0.0,484.37,0.0,0.0,0.0,2023-07-27,40,Website,1
460,51,M,Divorced,Low,336.72,336.72,0.0,1,336.72,336.72,0,336.72,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2023-02-24,45,Online Banking,0
695,26,F,Single,Medium,2615.4300000000003,290.60333333333335,149.73889215898456,9,24.44,498.81,354,1170.45,0.0,1106.21,102.69,236.08,2.0,1.0,0.5,2023-02-09,24,Mobile App,1
32,69,F,Married,High,1225.52,245.10399999999998,144.88205627337013,5,111.98,460.5,217,127.97,210.01,315.06,0.0,572.48,0.0,0.0,0.0,2023-01-06,48,Mobile App,0
656,69,F,Divorced,Low,1567.52,223.93142857142857,106.54296526575112,7,74.12,353.1,301,480.5,74.12,261.34,290.44,461.12,0.0,0.0,0.0,2023-07-10,35,Mobile App,0
